Run,Files,ID,ReadDir,Sample,Station,Depth,Size,Type,Paths,RenFiles,RenPaths,TrimmedFiles,TrimmedPaths,FilteredFiles,FilteredPaths,DereplicatedFiles
LM,C_5P1B_0P2_S164_L001_R1_001.fastq.gz,C_5P1B_0P2,1,C_5P1B_0P2,5.1,B,0.2,Sample,Raw_LM/C_5P1B_0P2_S164_L001_R1_001.fastq.gz,C_5P1B_0P2_R1_ren.fastq.gz,RenamedSamples/C_5P1B_0P2_R1_ren.fastq.gz,C_5P1B_0P2_R1_trim.fastq.gz,TrimmedSamples/C_5P1B_0P2_R1_trim.fastq.gz,C_5P1B_0P2_R1_filt.fastq.gz,FilteredSamples/C_5P1B_0P2_R1_filt.fastq.gz,DereplicatedSamples/C_5P1B_0P2_R1_derep.fastq.gz
LM,C_5P1B_0P2_S164_L001_R2_001.fastq.gz,C_5P1B_0P2,2,C_5P1B_0P2,5.1,B,0.2,Sample,Raw_LM/C_5P1B_0P2_S164_L001_R2_001.fastq.gz,C_5P1B_0P2_R2_ren.fastq.gz,RenamedSamples/C_5P1B_0P2_R2_ren.fastq.gz,C_5P1B_0P2_R2_trim.fastq.gz,TrimmedSamples/C_5P1B_0P2_R2_trim.fastq.gz,C_5P1B_0P2_R2_filt.fastq.gz,FilteredSamples/C_5P1B_0P2_R2_filt.fastq.gz,DereplicatedSamples/C_5P1B_0P2_R2_derep.fastq.gz
LM,C_5P1B_180_S159_L001_R1_001.fastq.gz,C_5P1B_180,1,C_5P1B_180,5.1,B,180,Sample,Raw_LM/C_5P1B_180_S159_L001_R1_001.fastq.gz,C_5P1B_180_R1_ren.fastq.gz,RenamedSamples/C_5P1B_180_R1_ren.fastq.gz,C_5P1B_180_R1_trim.fastq.gz,TrimmedSamples/C_5P1B_180_R1_trim.fastq.gz,C_5P1B_180_R1_filt.fastq.gz,FilteredSamples/C_5P1B_180_R1_filt.fastq.gz,DereplicatedSamples/C_5P1B_180_R1_derep.fastq.gz
LM,C_5P1B_180_S159_L001_R2_001.fastq.gz,C_5P1B_180,2,C_5P1B_180,5.1,B,180,Sample,Raw_LM/C_5P1B_180_S159_L001_R2_001.fastq.gz,C_5P1B_180_R2_ren.fastq.gz,RenamedSamples/C_5P1B_180_R2_ren.fastq.gz,C_5P1B_180_R2_trim.fastq.gz,TrimmedSamples/C_5P1B_180_R2_trim.fastq.gz,C_5P1B_180_R2_filt.fastq.gz,FilteredSamples/C_5P1B_180_R2_filt.fastq.gz,DereplicatedSamples/C_5P1B_180_R2_derep.fastq.gz
LM,C_5P1B_1P2_S163_L001_R1_001.fastq.gz,C_5P1B_1P2,1,C_5P1B_1P2,5.1,B,1.2,Sample,Raw_LM/C_5P1B_1P2_S163_L001_R1_001.fastq.gz,C_5P1B_1P2_R1_ren.fastq.gz,RenamedSamples/C_5P1B_1P2_R1_ren.fastq.gz,C_5P1B_1P2_R1_trim.fastq.gz,TrimmedSamples/C_5P1B_1P2_R1_trim.fastq.gz,C_5P1B_1P2_R1_filt.fastq.gz,FilteredSamples/C_5P1B_1P2_R1_filt.fastq.gz,DereplicatedSamples/C_5P1B_1P2_R1_derep.fastq.gz
LM,C_5P1B_1P2_S163_L001_R2_001.fastq.gz,C_5P1B_1P2,2,C_5P1B_1P2,5.1,B,1.2,Sample,Raw_LM/C_5P1B_1P2_S163_L001_R2_001.fastq.gz,C_5P1B_1P2_R2_ren.fastq.gz,RenamedSamples/C_5P1B_1P2_R2_ren.fastq.gz,C_5P1B_1P2_R2_trim.fastq.gz,TrimmedSamples/C_5P1B_1P2_R2_trim.fastq.gz,C_5P1B_1P2_R2_filt.fastq.gz,FilteredSamples/C_5P1B_1P2_R2_filt.fastq.gz,DereplicatedSamples/C_5P1B_1P2_R2_derep.fastq.gz
LM,C_5P1B_20_S161_L001_R1_001.fastq.gz,C_5P1B_20,1,C_5P1B_20,5.1,B,20,Sample,Raw_LM/C_5P1B_20_S161_L001_R1_001.fastq.gz,C_5P1B_20_R1_ren.fastq.gz,RenamedSamples/C_5P1B_20_R1_ren.fastq.gz,C_5P1B_20_R1_trim.fastq.gz,TrimmedSamples/C_5P1B_20_R1_trim.fastq.gz,C_5P1B_20_R1_filt.fastq.gz,FilteredSamples/C_5P1B_20_R1_filt.fastq.gz,DereplicatedSamples/C_5P1B_20_R1_derep.fastq.gz
LM,C_5P1B_20_S161_L001_R2_001.fastq.gz,C_5P1B_20,2,C_5P1B_20,5.1,B,20,Sample,Raw_LM/C_5P1B_20_S161_L001_R2_001.fastq.gz,C_5P1B_20_R2_ren.fastq.gz,RenamedSamples/C_5P1B_20_R2_ren.fastq.gz,C_5P1B_20_R2_trim.fastq.gz,TrimmedSamples/C_5P1B_20_R2_trim.fastq.gz,C_5P1B_20_R2_filt.fastq.gz,FilteredSamples/C_5P1B_20_R2_filt.fastq.gz,DereplicatedSamples/C_5P1B_20_R2_derep.fastq.gz
LM,C_5P1B_5_S162_L001_R1_001.fastq.gz,C_5P1B_5,1,C_5P1B_5,5.1,B,5,Sample,Raw_LM/C_5P1B_5_S162_L001_R1_001.fastq.gz,C_5P1B_5_R1_ren.fastq.gz,RenamedSamples/C_5P1B_5_R1_ren.fastq.gz,C_5P1B_5_R1_trim.fastq.gz,TrimmedSamples/C_5P1B_5_R1_trim.fastq.gz,C_5P1B_5_R1_filt.fastq.gz,FilteredSamples/C_5P1B_5_R1_filt.fastq.gz,DereplicatedSamples/C_5P1B_5_R1_derep.fastq.gz
LM,C_5P1B_5_S162_L001_R2_001.fastq.gz,C_5P1B_5,2,C_5P1B_5,5.1,B,5,Sample,Raw_LM/C_5P1B_5_S162_L001_R2_001.fastq.gz,C_5P1B_5_R2_ren.fastq.gz,RenamedSamples/C_5P1B_5_R2_ren.fastq.gz,C_5P1B_5_R2_trim.fastq.gz,TrimmedSamples/C_5P1B_5_R2_trim.fastq.gz,C_5P1B_5_R2_filt.fastq.gz,FilteredSamples/C_5P1B_5_R2_filt.fastq.gz,DereplicatedSamples/C_5P1B_5_R2_derep.fastq.gz
LM,C_5P1B_500_S158_L001_R1_001.fastq.gz,C_5P1B_500,1,C_5P1B_500,5.1,B,500,Sample,Raw_LM/C_5P1B_500_S158_L001_R1_001.fastq.gz,C_5P1B_500_R1_ren.fastq.gz,RenamedSamples/C_5P1B_500_R1_ren.fastq.gz,C_5P1B_500_R1_trim.fastq.gz,TrimmedSamples/C_5P1B_500_R1_trim.fastq.gz,C_5P1B_500_R1_filt.fastq.gz,FilteredSamples/C_5P1B_500_R1_filt.fastq.gz,DereplicatedSamples/C_5P1B_500_R1_derep.fastq.gz
LM,C_5P1B_500_S158_L001_R2_001.fastq.gz,C_5P1B_500,2,C_5P1B_500,5.1,B,500,Sample,Raw_LM/C_5P1B_500_S158_L001_R2_001.fastq.gz,C_5P1B_500_R2_ren.fastq.gz,RenamedSamples/C_5P1B_500_R2_ren.fastq.gz,C_5P1B_500_R2_trim.fastq.gz,TrimmedSamples/C_5P1B_500_R2_trim.fastq.gz,C_5P1B_500_R2_filt.fastq.gz,FilteredSamples/C_5P1B_500_R2_filt.fastq.gz,DereplicatedSamples/C_5P1B_500_R2_derep.fastq.gz
LM,C_5P1B_53_S160_L001_R1_001.fastq.gz,C_5P1B_53,1,C_5P1B_53,5.1,B,53,Sample,Raw_LM/C_5P1B_53_S160_L001_R1_001.fastq.gz,C_5P1B_53_R1_ren.fastq.gz,RenamedSamples/C_5P1B_53_R1_ren.fastq.gz,C_5P1B_53_R1_trim.fastq.gz,TrimmedSamples/C_5P1B_53_R1_trim.fastq.gz,C_5P1B_53_R1_filt.fastq.gz,FilteredSamples/C_5P1B_53_R1_filt.fastq.gz,DereplicatedSamples/C_5P1B_53_R1_derep.fastq.gz
LM,C_5P1B_53_S160_L001_R2_001.fastq.gz,C_5P1B_53,2,C_5P1B_53,5.1,B,53,Sample,Raw_LM/C_5P1B_53_S160_L001_R2_001.fastq.gz,C_5P1B_53_R2_ren.fastq.gz,RenamedSamples/C_5P1B_53_R2_ren.fastq.gz,C_5P1B_53_R2_trim.fastq.gz,TrimmedSamples/C_5P1B_53_R2_trim.fastq.gz,C_5P1B_53_R2_filt.fastq.gz,FilteredSamples/C_5P1B_53_R2_filt.fastq.gz,DereplicatedSamples/C_5P1B_53_R2_derep.fastq.gz
LM,C4_S24_L001_R1_001.fastq.gz,C4,1,C4,NA,NA,NA,EControl,Raw_LM/C4_S24_L001_R1_001.fastq.gz,C4_R1_ren.fastq.gz,RenamedSamples/C4_R1_ren.fastq.gz,C4_R1_trim.fastq.gz,TrimmedSamples/C4_R1_trim.fastq.gz,C4_R1_filt.fastq.gz,FilteredSamples/C4_R1_filt.fastq.gz,DereplicatedSamples/C4_R1_derep.fastq.gz
LM,C4_S24_L001_R2_001.fastq.gz,C4,2,C4,NA,NA,NA,EControl,Raw_LM/C4_S24_L001_R2_001.fastq.gz,C4_R2_ren.fastq.gz,RenamedSamples/C4_R2_ren.fastq.gz,C4_R2_trim.fastq.gz,TrimmedSamples/C4_R2_trim.fastq.gz,C4_R2_filt.fastq.gz,FilteredSamples/C4_R2_filt.fastq.gz,DereplicatedSamples/C4_R2_derep.fastq.gz
LM,C5_S48_L001_R1_001.fastq.gz,C5,1,C5,NA,NA,NA,EControl,Raw_LM/C5_S48_L001_R1_001.fastq.gz,C5_R1_ren.fastq.gz,RenamedSamples/C5_R1_ren.fastq.gz,C5_R1_trim.fastq.gz,TrimmedSamples/C5_R1_trim.fastq.gz,C5_R1_filt.fastq.gz,FilteredSamples/C5_R1_filt.fastq.gz,DereplicatedSamples/C5_R1_derep.fastq.gz
LM,C5_S48_L001_R2_001.fastq.gz,C5,2,C5,NA,NA,NA,EControl,Raw_LM/C5_S48_L001_R2_001.fastq.gz,C5_R2_ren.fastq.gz,RenamedSamples/C5_R2_ren.fastq.gz,C5_R2_trim.fastq.gz,TrimmedSamples/C5_R2_trim.fastq.gz,C5_R2_filt.fastq.gz,FilteredSamples/C5_R2_filt.fastq.gz,DereplicatedSamples/C5_R2_derep.fastq.gz
LM,C6_S71_L001_R1_001.fastq.gz,C6,1,C6,NA,NA,NA,EControl,Raw_LM/C6_S71_L001_R1_001.fastq.gz,C6_R1_ren.fastq.gz,RenamedSamples/C6_R1_ren.fastq.gz,C6_R1_trim.fastq.gz,TrimmedSamples/C6_R1_trim.fastq.gz,C6_R1_filt.fastq.gz,FilteredSamples/C6_R1_filt.fastq.gz,DereplicatedSamples/C6_R1_derep.fastq.gz
LM,C6_S71_L001_R2_001.fastq.gz,C6,2,C6,NA,NA,NA,EControl,Raw_LM/C6_S71_L001_R2_001.fastq.gz,C6_R2_ren.fastq.gz,RenamedSamples/C6_R2_ren.fastq.gz,C6_R2_trim.fastq.gz,TrimmedSamples/C6_R2_trim.fastq.gz,C6_R2_filt.fastq.gz,FilteredSamples/C6_R2_filt.fastq.gz,DereplicatedSamples/C6_R2_derep.fastq.gz
LM,H_E_S74_L001_R1_001.fastq.gz,H_E,1,H_E,NA,NA,NA,Mock,Raw_LM/H_E_S74_L001_R1_001.fastq.gz,H_E_R1_ren.fastq.gz,RenamedSamples/H_E_R1_ren.fastq.gz,H_E_R1_trim.fastq.gz,TrimmedSamples/H_E_R1_trim.fastq.gz,H_E_R1_filt.fastq.gz,FilteredSamples/H_E_R1_filt.fastq.gz,DereplicatedSamples/H_E_R1_derep.fastq.gz
LM,H_E_S74_L001_R2_001.fastq.gz,H_E,2,H_E,NA,NA,NA,Mock,Raw_LM/H_E_S74_L001_R2_001.fastq.gz,H_E_R2_ren.fastq.gz,RenamedSamples/H_E_R2_ren.fastq.gz,H_E_R2_trim.fastq.gz,TrimmedSamples/H_E_R2_trim.fastq.gz,H_E_R2_filt.fastq.gz,FilteredSamples/H_E_R2_filt.fastq.gz,DereplicatedSamples/H_E_R2_derep.fastq.gz
LM,H_GD_S73_L001_R1_001.fastq.gz,H_GD,1,H_GD,NA,NA,NA,GD,Raw_LM/H_GD_S73_L001_R1_001.fastq.gz,H_GD_R1_ren.fastq.gz,RenamedSamples/H_GD_R1_ren.fastq.gz,H_GD_R1_trim.fastq.gz,TrimmedSamples/H_GD_R1_trim.fastq.gz,H_GD_R1_filt.fastq.gz,FilteredSamples/H_GD_R1_filt.fastq.gz,DereplicatedSamples/H_GD_R1_derep.fastq.gz
LM,H_GD_S73_L001_R2_001.fastq.gz,H_GD,2,H_GD,NA,NA,NA,GD,Raw_LM/H_GD_S73_L001_R2_001.fastq.gz,H_GD_R2_ren.fastq.gz,RenamedSamples/H_GD_R2_ren.fastq.gz,H_GD_R2_trim.fastq.gz,TrimmedSamples/H_GD_R2_trim.fastq.gz,H_GD_R2_filt.fastq.gz,FilteredSamples/H_GD_R2_filt.fastq.gz,DereplicatedSamples/H_GD_R2_derep.fastq.gz
LM,H_NC_S72_L001_R1_001.fastq.gz,H_NC,1,H_NC,NA,NA,NA,PControl,Raw_LM/H_NC_S72_L001_R1_001.fastq.gz,H_NC_R1_ren.fastq.gz,RenamedSamples/H_NC_R1_ren.fastq.gz,H_NC_R1_trim.fastq.gz,TrimmedSamples/H_NC_R1_trim.fastq.gz,H_NC_R1_filt.fastq.gz,FilteredSamples/H_NC_R1_filt.fastq.gz,DereplicatedSamples/H_NC_R1_derep.fastq.gz
LM,H_NC_S72_L001_R2_001.fastq.gz,H_NC,2,H_NC,NA,NA,NA,PControl,Raw_LM/H_NC_S72_L001_R2_001.fastq.gz,H_NC_R2_ren.fastq.gz,RenamedSamples/H_NC_R2_ren.fastq.gz,H_NC_R2_trim.fastq.gz,TrimmedSamples/H_NC_R2_trim.fastq.gz,H_NC_R2_filt.fastq.gz,FilteredSamples/H_NC_R2_filt.fastq.gz,DereplicatedSamples/H_NC_R2_derep.fastq.gz
LM,H_S_S75_L001_R1_001.fastq.gz,H_S,1,H_S,NA,NA,NA,Mock,Raw_LM/H_S_S75_L001_R1_001.fastq.gz,H_S_R1_ren.fastq.gz,RenamedSamples/H_S_R1_ren.fastq.gz,H_S_R1_trim.fastq.gz,TrimmedSamples/H_S_R1_trim.fastq.gz,H_S_R1_filt.fastq.gz,FilteredSamples/H_S_R1_filt.fastq.gz,DereplicatedSamples/H_S_R1_derep.fastq.gz
LM,H_S_S75_L001_R2_001.fastq.gz,H_S,2,H_S,NA,NA,NA,Mock,Raw_LM/H_S_S75_L001_R2_001.fastq.gz,H_S_R2_ren.fastq.gz,RenamedSamples/H_S_R2_ren.fastq.gz,H_S_R2_trim.fastq.gz,TrimmedSamples/H_S_R2_trim.fastq.gz,H_S_R2_filt.fastq.gz,FilteredSamples/H_S_R2_filt.fastq.gz,DereplicatedSamples/H_S_R2_derep.fastq.gz
